url,topic_main,topic_main_probability,topic_main_label,top_topics,top_probabilities,top_topic_labels
http://arxiv.org/abs/2109.05919v1,7,0.17577774178745678,7_adversarial_attacks_attack_robustness,"[7, 66, 86]","[0.17577774178745678, 0.015550836567578535, 0.011508980549794441]","['7_adversarial_attacks_attack_robustness', '66_anomaly_detection_outlier_anomalies', '86_gans_gan_data_generative']"
http://arxiv.org/abs/2109.05899v1,15,0.03601162024430334,15_recommendation_item_user_recommender,"[15, 27, 0]","[0.03601162024430334, 0.012200834677379218, 0.00744980883748086]","['15_recommendation_item_user_recommender', '27_explanations_prediction_temporal_mobility', '0_language_dialogue_knowledge_models']"
http://arxiv.org/abs/2109.05895v1,14,0.017367606815883955,14_auction_mechanism_games_agents,"[14, 43, 17]","[0.017367606815883955, 0.012525098750875445, 0.007191288147040977]","['14_auction_mechanism_games_agents', '43_regret_bandit_bandits_arm', '17_rl_reinforcement_policy_reward']"
http://arxiv.org/abs/2109.05890v1,46,0.3211005218021205,46_icecube_neutrino_neutrinos_ice,"[46, 87, 95]","[0.3211005218021205, 0.04439753363143594, 0.027878293340281482]","['46_icecube_neutrino_neutrinos_ice', '87_neutrino_detector_xenon_experiment', '95_dark_matter_axion_dm']"
http://arxiv.org/abs/2109.05881v1,32,0.21468067197027277,32_memory_dram_cache_hardware,"[32, 129, 85]","[0.21468067197027277, 0.04170734305669128, 0.025564875732136092]","['32_memory_dram_cache_hardware', '129_hash_table_indexes_index', '85_kv_stores_data_write']"
http://arxiv.org/abs/2109.05869v1,-1,0.001607702613387014,-1_the_of_and_to,"[81, 80, 115]","[0.023677530334442008, 0.017164624309846575, 0.008452872220763042]","['81_uav_uavs_aerial_unmanned', '80_network_resource_drl_reinforcement', '115_positioning_localization_csi_gnss']"
http://arxiv.org/abs/2109.05863v2,18,0.36068775647536294,18_detector_proton_muon_mu,"[18, 87, 95]","[0.36068775647536294, 0.05259832944552465, 0.036075870510454744]","['18_detector_proton_muon_mu', '87_neutrino_detector_xenon_experiment', '95_dark_matter_axion_dm']"
http://arxiv.org/abs/2109.05856v1,-1,0.003343986515648419,-1_the_of_and_to,"[23, 77, 118]","[0.03829207290401176, 0.03277746372350386, 0.0250067090111747]","['23_neural_pinns_physics_equations', '77_defect_fault_deep_cnn', '118_precipitation_forecasting_fade_rain']"
http://arxiv.org/abs/2109.05848v1,54,0.2059480243418667,54_spiking_synaptic_snn_neuromorphic,"[54, 28, 32]","[0.2059480243418667, 0.01565077796337701, 0.00899946650103558]","['54_spiking_synaptic_snn_neuromorphic', '28_hardware_accelerator_memory_accelerators', '32_memory_dram_cache_hardware']"
http://arxiv.org/abs/2109.05835v1,-1,0.0019981133633932544,-1_the_of_and_to,"[0, 27, 15]","[0.005029321876168336, 0.004609630033567782, 0.004031797331210812]","['0_language_dialogue_knowledge_models', '27_explanations_prediction_temporal_mobility', '15_recommendation_item_user_recommender']"
http://arxiv.org/abs/2109.05804v2,48,1.0,48_face_recognition_faces_masks,"[48, 130, 122]","[1.0, 7.140303535894055e-307, 5.889464468750366e-307]","['48_face_recognition_faces_masks', '130_person_reid_modality_re', '122_emotion_recognition_emotions_fbp']"
http://arxiv.org/abs/2109.05802v1,13,0.022294808313023738,13_power_wind_energy_control,"[13, 84, 1]","[0.022294808313023738, 0.009992829269372687, 0.008461870206884223]","['13_power_wind_energy_control', '84_transportation_traffic_passengers_timetable', '1_control_controller_system_feedback']"
http://arxiv.org/abs/2109.05780v1,-1,0.001619415178998699,-1_the_of_and_to,"[25, 16, 59]","[0.07131930510125252, 0.03275185342699506, 0.02662058182122009]","['25_materials_phonon_thermal_ferroelectric', '16_spin_magnetic_topological_hall', '59_topological_photonic_weyl_chiral']"
http://arxiv.org/abs/2109.05779v2,22,0.31171702316718075,22_vision_mlp_transformer_object,"[22, 56, 124]","[0.31171702316718075, 0.021568197200888678, 0.018403922881956157]","['22_vision_mlp_transformer_object', '56_segmentation_semantic_rgb_module', '124_ssl_lt_learning_cues']"
http://arxiv.org/abs/2109.05778v2,0,0.33040449105559166,0_language_dialogue_knowledge_models,"[0, 37, 2]","[0.33040449105559166, 0.014232589371238124, 0.01318406548587354]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '2_speech_speaker_audio_music']"
http://arxiv.org/abs/2109.05777v1,1,0.06637134536132948,1_control_controller_system_feedback,"[1, 35, 13]","[0.06637134536132948, 0.027430842255897096, 0.02420988604442293]","['1_control_controller_system_feedback', '35_driving_traffic_vehicles_vehicle', '13_power_wind_energy_control']"
http://arxiv.org/abs/2109.05776v1,-1,0.0192532068465931,-1_the_of_and_to,"[67, 125, 130]","[0.02353220143051946, 0.02206415787828106, 0.0192532068465931]","['67_pose_estimation_3d_hand', '125_action_temporal_recognition_oad', '130_person_reid_modality_re']"
http://arxiv.org/abs/2109.05774v1,1,1.0,1_control_controller_system_feedback,"[1, 116, 90]","[1.0, 8.233717728406598e-307, 7.191993486432056e-307]","['1_control_controller_system_feedback', '116_uav_autonomous_drone_path', '90_robot_walking_humanoid_position']"
http://arxiv.org/abs/2109.05772v1,0,1.0,0_language_dialogue_knowledge_models,"[0, 47, 2]","[1.0, 4.58515594687932e-307, 4.177423035846634e-307]","['0_language_dialogue_knowledge_models', '47_captioning_visual_image_text', '2_speech_speaker_audio_music']"
http://arxiv.org/abs/2109.05771v1,0,0.14907255508103198,0_language_dialogue_knowledge_models,"[0, 37, 47]","[0.14907255508103198, 0.018247511347401085, 0.017215322168027482]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '47_captioning_visual_image_text']"
http://arxiv.org/abs/2109.05769v1,52,0.12372769728403737,52_telescope_ray_cta_telescopes,"[52, 104, 46]","[0.12372769728403737, 0.03771497973017518, 0.023941792741430237]","['52_telescope_ray_cta_telescopes', '104_ao_mirror_wfs_wavefront', '46_icecube_neutrino_neutrinos_ice']"
http://arxiv.org/abs/2109.05767v1,81,1.0,81_uav_uavs_aerial_unmanned,"[81, 115, 80]","[1.0, 7.187354965682858e-307, 7.060580392873683e-307]","['81_uav_uavs_aerial_unmanned', '115_positioning_localization_csi_gnss', '80_network_resource_drl_reinforcement']"
http://arxiv.org/abs/2109.06638v4,-1,0.009421751721074026,-1_the_of_and_to,"[22, 56, 45]","[0.04820736833350131, 0.014671682387818, 0.014040718280249536]","['22_vision_mlp_transformer_object', '56_segmentation_semantic_rgb_module', '45_resolution_image_super_sr']"
http://arxiv.org/abs/2109.05759v1,130,1.0,130_person_reid_modality_re,"[130, 105, 125]","[1.0, 1.603409165946758e-306, 1.3200403244265576e-306]","['130_person_reid_modality_re', '105_tracking_frame_trackers_object', '125_action_temporal_recognition_oad']"
http://arxiv.org/abs/2109.05750v3,9,0.05886397701506391,9_image_images_3d_style,"[9, 45, 130]","[0.05886397701506391, 0.02377713321490657, 0.016247693348456535]","['9_image_images_3d_style', '45_resolution_image_super_sr', '130_person_reid_modality_re']"
http://arxiv.org/abs/2109.05749v1,79,1.0,79_shot_few_fsl_meta,"[79, 124, 106]","[1.0, 1.2032619801755287e-306, 1.1322574107113854e-306]","['79_shot_few_fsl_meta', '124_ssl_lt_learning_cues', '106_forgetting_continual_catastrophic_cl']"
http://arxiv.org/abs/2109.05742v1,-1,0.014894179344326493,-1_the_of_and_to,"[10, 91, 71]","[0.04209143651493199, 0.0403922934513249, 0.03358207011609333]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '71_domain_adaptation_source_target']"
http://arxiv.org/abs/2109.05729v3,0,1.0,0_language_dialogue_knowledge_models,"[0, 47, 122]","[1.0, 4.5186792935520936e-307, 4.123976667796807e-307]","['0_language_dialogue_knowledge_models', '47_captioning_visual_image_text', '122_emotion_recognition_emotions_fbp']"
http://arxiv.org/abs/2109.05726v1,94,1.0,94_hat_left_right_cl,"[94, 30, 57]","[1.0, 1.5024716406927456e-306, 1.0965039276252994e-306]","['94_hat_left_right_cl', '30_order_schemes_equations_numerical', '57_topology_optimization_material_element']"
http://arxiv.org/abs/2109.06177v1,33,0.13846046141520513,33_signals_rf_har_eeg,"[33, 27, 98]","[0.13846046141520513, 0.02011635600304522, 0.013432652405597581]","['33_signals_rf_har_eeg', '27_explanations_prediction_temporal_mobility', '98_vehicle_video_driving_cctv']"
http://arxiv.org/abs/2109.05683v1,116,1.0,116_uav_autonomous_drone_path,"[116, 76, 65]","[1.0, 3.699759457624533e-306, 1.9509064560113704e-306]","['116_uav_autonomous_drone_path', '76_navigation_planning_robot_path', '65_manipulation_robot_object_planning']"
http://arxiv.org/abs/2109.06176v1,7,1.0,7_adversarial_attacks_attack_robustness,"[7, 66, 86]","[1.0, 6.905101213860115e-307, 5.021822293069093e-307]","['7_adversarial_attacks_attack_robustness', '66_anomaly_detection_outlier_anomalies', '86_gans_gan_data_generative']"
http://arxiv.org/abs/2109.05680v1,-1,0.0008684221719000157,-1_the_of_and_to,"[113, 11, 128]","[0.036420959721173714, 0.02560989876068649, 0.025155614734606906]","['113_qubit_qubits_squid_josephson', '11_quantum_circuits_qubits_classical', '128_fermi_quantum_rydberg_superfluid']"
http://arxiv.org/abs/2109.05679v1,-1,0.0009889657540504435,-1_the_of_and_to,"[17, 76, 35]","[0.023033383071412755, 0.007283231997759658, 0.0059514309736017]","['17_rl_reinforcement_policy_reward', '76_navigation_planning_robot_path', '35_driving_traffic_vehicles_vehicle']"
http://arxiv.org/abs/2109.05676v1,-1,0.009517038154003616,-1_the_of_and_to,"[10, 91, 71]","[0.03764388973162332, 0.029047080170098882, 0.01907474299834979]","['10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image', '71_domain_adaptation_source_target']"
http://arxiv.org/abs/2109.05670v1,59,0.16277259076802053,59_topological_photonic_weyl_chiral,"[59, 53, 29]","[0.16277259076802053, 0.04394135568864051, 0.028778357939626752]","['59_topological_photonic_weyl_chiral', '53_metasurfaces_optical_plasmonic_metasurface', '29_photonic_mode_cavity_optical']"
http://arxiv.org/abs/2110.15063v1,0,0.21444522178230416,0_language_dialogue_knowledge_models,"[0, 37, 2]","[0.21444522178230416, 0.016875690195522482, 0.01630608952212143]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '2_speech_speaker_audio_music']"
http://arxiv.org/abs/2109.05667v1,-1,0.0013497537680700103,-1_the_of_and_to,"[53, 70, 83]","[0.10259924523585659, 0.04217532924290026, 0.028515682635398654]","['53_metasurfaces_optical_plasmonic_metasurface', '70_metasurface_metasurfaces_band_dielectric', '83_diffractive_optical_imaging_phase']"
http://arxiv.org/abs/2109.05663v1,-1,0.0017867288734753812,-1_the_of_and_to,"[76, 116, 17]","[0.026504077786023962, 0.015593973141078675, 0.01411139611519495]","['76_navigation_planning_robot_path', '116_uav_autonomous_drone_path', '17_rl_reinforcement_policy_reward']"
http://arxiv.org/abs/2109.05662v1,3,1.0,3_privacy_fl_federated_learning,"[3, 24, 74]","[1.0, 4.195456566523053e-307, 4.0670470917044306e-307]","['3_privacy_fl_federated_learning', '24_blockchain_security_transaction_chain', '74_iot_security_cyber_smart']"
http://arxiv.org/abs/2109.05642v1,-1,0.002930414328426928,-1_the_of_and_to,"[66, 120, 7]","[0.012110792976661022, 0.007172476420457756, 0.00638102883894366]","['66_anomaly_detection_outlier_anomalies', '120_label_labels_noisy_ssl', '7_adversarial_attacks_attack_robustness']"
http://arxiv.org/abs/2109.05639v1,42,0.3732828785921478,42_optimization_evolutionary_objective_pareto,"[42, 88, 58]","[0.3732828785921478, 0.017082502924272464, 0.015323486440716079]","['42_optimization_evolutionary_objective_pareto', '88_kernel_design_rbf_reliability', '58_convergence_convex_gradient_optimization']"
http://arxiv.org/abs/2109.05638v1,30,1.0,30_order_schemes_equations_numerical,"[30, 57, 94]","[1.0, 1.3666807342219238e-306, 1.1740606351564486e-306]","['30_order_schemes_equations_numerical', '57_topology_optimization_material_element', '94_hat_left_right_cl']"
http://arxiv.org/abs/2109.05633v1,9,0.041125925574402644,9_image_images_3d_style,"[9, 67, 130]","[0.041125925574402644, 0.020289703415987455, 0.014618310734405131]","['9_image_images_3d_style', '67_pose_estimation_3d_hand', '130_person_reid_modality_re']"
http://arxiv.org/abs/2109.05629v1,19,0.0126508769936439,19_visualization_visualizations_data_visual,"[19, 40, 41]","[0.0126508769936439, 0.005701698270992443, 0.0050964228680751835]","['19_visualization_visualizations_data_visual', '40_students_course_teaching_learning', '41_ai_ethical_xai_ethics']"
http://arxiv.org/abs/2109.05606v1,38,0.13216904081838718,38_nas_search_pruning_neural,"[38, 111, 12]","[0.13216904081838718, 0.019486125575311503, 0.007834601790610532]","['38_nas_search_pruning_neural', '111_quantization_bnn_binary_bit', '12_graph_gnns_node_gnn']"
http://arxiv.org/abs/2109.05604v1,-1,0.0015056293177639916,-1_the_of_and_to,"[17, 76, 35]","[0.034363278472369516, 0.01843192080735318, 0.009827706424603146]","['17_rl_reinforcement_policy_reward', '76_navigation_planning_robot_path', '35_driving_traffic_vehicles_vehicle']"
http://arxiv.org/abs/2109.05603v1,-1,0.0025206475402969734,-1_the_of_and_to,"[76, 65, 116]","[0.16485744318633477, 0.06725519501814331, 0.054208387566855594]","['76_navigation_planning_robot_path', '65_manipulation_robot_object_planning', '116_uav_autonomous_drone_path']"
http://arxiv.org/abs/2109.05598v1,92,0.34471888209351786,92_alloys_mg_deformation_alloy,"[92, 25, 102]","[0.34471888209351786, 0.03929123143269191, 0.025157617076365928]","['92_alloys_mg_deformation_alloy', '25_materials_phonon_thermal_ferroelectric', '102_catalysts_surface_adsorption_cu']"
http://arxiv.org/abs/2109.05591v2,-1,0.020897780273702385,-1_the_of_and_to,"[9, 26, 67]","[0.05629501064001576, 0.04669506393154788, 0.03234099113195452]","['9_image_images_3d_style', '26_point_3d_cloud_lidar', '67_pose_estimation_3d_hand']"
http://arxiv.org/abs/2109.05576v1,95,1.0,95_dark_matter_axion_dm,"[95, 87, 46]","[1.0, 1.831936939483364e-306, 1.2015294314571607e-306]","['95_dark_matter_axion_dm', '87_neutrino_detector_xenon_experiment', '46_icecube_neutrino_neutrinos_ice']"
http://arxiv.org/abs/2109.05573v1,35,0.07583889941838941,35_driving_traffic_vehicles_vehicle,"[35, 1, 116]","[0.07583889941838941, 0.021291569335082774, 0.01937919369215181]","['35_driving_traffic_vehicles_vehicle', '1_control_controller_system_feedback', '116_uav_autonomous_drone_path']"
http://arxiv.org/abs/2109.05551v1,1,0.1418323155008341,1_control_controller_system_feedback,"[1, 116, 90]","[0.1418323155008341, 0.0432920115293563, 0.03188433217536944]","['1_control_controller_system_feedback', '116_uav_autonomous_drone_path', '90_robot_walking_humanoid_position']"
http://arxiv.org/abs/2109.05547v2,-1,0.0022869941127588575,-1_the_of_and_to,"[11, 128, 113]","[0.09379979914064078, 0.07136214500120984, 0.050055341618069175]","['11_quantum_circuits_qubits_classical', '128_fermi_quantum_rydberg_superfluid', '113_qubit_qubits_squid_josephson']"
http://arxiv.org/abs/2109.05546v2,43,0.05906390191476316,43_regret_bandit_bandits_arm,"[43, 17, 14]","[0.05906390191476316, 0.013136267999669552, 0.007539815504030207]","['43_regret_bandit_bandits_arm', '17_rl_reinforcement_policy_reward', '14_auction_mechanism_games_agents']"
http://arxiv.org/abs/2109.05541v1,19,0.028693839649926074,19_visualization_visualizations_data_visual,"[19, 40, 41]","[0.028693839649926074, 0.009726216113425619, 0.007410517710345316]","['19_visualization_visualizations_data_visual', '40_students_course_teaching_learning', '41_ai_ethical_xai_ethics']"
http://arxiv.org/abs/2109.05540v1,35,0.39697328462995746,35_driving_traffic_vehicles_vehicle,"[35, 116, 76]","[0.39697328462995746, 0.017444934215400193, 0.016090404720741403]","['35_driving_traffic_vehicles_vehicle', '116_uav_autonomous_drone_path', '76_navigation_planning_robot_path']"
http://arxiv.org/abs/2109.07906v1,41,1.0,41_ai_ethical_xai_ethics,"[41, 44, 69]","[1.0, 9.187511214449347e-307, 8.873929573438623e-307]","['41_ai_ethical_xai_ethics', '44_digital_innovation_research_health', '69_trust_human_robots_robot']"
http://arxiv.org/abs/2109.05539v1,54,0.6487402213335826,54_spiking_synaptic_snn_neuromorphic,"[54, 28, 32]","[0.6487402213335826, 0.012418588095821472, 0.00743060289215711]","['54_spiking_synaptic_snn_neuromorphic', '28_hardware_accelerator_memory_accelerators', '32_memory_dram_cache_hardware']"
http://arxiv.org/abs/2109.05528v1,5,0.39848373564852363,5_origami_particles_surface_of,"[5, 93, 103]","[0.39848373564852363, 0.02054802715436977, 0.01990390044381904]","['5_origami_particles_surface_of', '93_acoustic_absorption_loudspeaker_sound', '103_batteries_electrode_battery_ion']"
http://arxiv.org/abs/2109.05520v1,5,0.6606119813078613,5_origami_particles_surface_of,"[5, 103, 93]","[0.6606119813078613, 0.012635245593483453, 0.009624388913738053]","['5_origami_particles_surface_of', '103_batteries_electrode_battery_ion', '93_acoustic_absorption_loudspeaker_sound']"
http://arxiv.org/abs/2110.10144v1,37,0.02236872161144143,37_news_media_social_misinformation,"[37, 27, 44]","[0.02236872161144143, 0.00622749871103873, 0.005439649914008857]","['37_news_media_social_misinformation', '27_explanations_prediction_temporal_mobility', '44_digital_innovation_research_health']"
http://arxiv.org/abs/2109.05514v1,6,0.09889087893541336,6_graphs_problem_graph_log,"[6, 107, 119]","[0.09889087893541336, 0.010608602038603579, 0.009635183035278869]","['6_graphs_problem_graph_log', '107_codes_decoding_polar_rcq', '119_frames_sensing_sampling_rate']"
http://arxiv.org/abs/2109.05491v1,27,1.0,27_explanations_prediction_temporal_mobility,"[27, 33, 66]","[1.0, 9.98516158776377e-307, 7.224915265949963e-307]","['27_explanations_prediction_temporal_mobility', '33_signals_rf_har_eeg', '66_anomaly_detection_outlier_anomalies']"
http://arxiv.org/abs/2109.05489v1,-1,0.000970877848072605,-1_the_of_and_to,"[117, 17, 76]","[0.015705960745593776, 0.009847523842425454, 0.004623767204964506]","['117_game_games_randomness_player', '17_rl_reinforcement_policy_reward', '76_navigation_planning_robot_path']"
http://arxiv.org/abs/2109.05485v1,48,0.010145529653677626,48_face_recognition_faces_masks,"[48, 130, 122]","[0.010145529653677626, 0.004674764550594498, 0.0026535922072659143]","['48_face_recognition_faces_masks', '130_person_reid_modality_re', '122_emotion_recognition_emotions_fbp']"
http://arxiv.org/abs/2109.05484v2,-1,0.0017704313943668407,-1_the_of_and_to,"[64, 93, 70]","[0.05726304499227932, 0.04165543431705961, 0.03511342912396858]","['64_acoustic_bf_metamaterials_cloaks', '93_acoustic_absorption_loudspeaker_sound', '70_metasurface_metasurfaces_band_dielectric']"
http://arxiv.org/abs/2109.05473v3,79,0.03253218589480398,79_shot_few_fsl_meta,"[79, 47, 106]","[0.03253218589480398, 0.01118969109720866, 0.010646458226303314]","['79_shot_few_fsl_meta', '47_captioning_visual_image_text', '106_forgetting_continual_catastrophic_cl']"
http://arxiv.org/abs/2109.06174v1,24,0.09445042285648181,24_blockchain_security_transaction_chain,"[24, 74, 50]","[0.09445042285648181, 0.013544843338631004, 0.010677695401733198]","['24_blockchain_security_transaction_chain', '74_iot_security_cyber_smart', '50_attacks_security_execution_side']"
http://arxiv.org/abs/2109.05466v2,-1,0.0036721154788934363,-1_the_of_and_to,"[119, 68, 82]","[0.08830420225138591, 0.05661375433229398, 0.04607392475709586]","['119_frames_sensing_sampling_rate', '68_channel_dnn_pilot_mimo', '82_radar_communication_sensing_mimo']"
http://arxiv.org/abs/2109.05464v1,1,0.2803555218658458,1_control_controller_system_feedback,"[1, 116, 35]","[0.2803555218658458, 0.02087126725106457, 0.02029310975727918]","['1_control_controller_system_feedback', '116_uav_autonomous_drone_path', '35_driving_traffic_vehicles_vehicle']"
http://arxiv.org/abs/2109.05462v1,8,0.27551236203598656,8_ris_irs_channel_mimo,"[8, 82, 61]","[0.27551236203598656, 0.05073067240620752, 0.050174419611397444]","['8_ris_irs_channel_mimo', '82_radar_communication_sensing_mimo', '61_noma_access_wireless_owc']"
http://arxiv.org/abs/2109.05453v1,-1,0.002071799266544587,-1_the_of_and_to,"[113, 128, 11]","[0.1394484907957156, 0.08527230875126261, 0.043591635974108756]","['113_qubit_qubits_squid_josephson', '128_fermi_quantum_rydberg_superfluid', '11_quantum_circuits_qubits_classical']"
http://arxiv.org/abs/2109.05444v2,8,0.06132466868141478,8_ris_irs_channel_mimo,"[82, 61, 8]","[0.07483667643018345, 0.0647596453509719, 0.06132466868141478]","['82_radar_communication_sensing_mimo', '61_noma_access_wireless_owc', '8_ris_irs_channel_mimo']"
http://arxiv.org/abs/2109.05441v1,26,1.0,26_point_3d_cloud_lidar,"[26, 67, 56]","[1.0, 1.0170670755797384e-306, 1.012824689940306e-306]","['26_point_3d_cloud_lidar', '67_pose_estimation_3d_hand', '56_segmentation_semantic_rgb_module']"
http://arxiv.org/abs/2109.05437v1,28,1.0,28_hardware_accelerator_memory_accelerators,"[28, 54, 32]","[1.0, 8.315180780036053e-307, 7.415271299888916e-307]","['28_hardware_accelerator_memory_accelerators', '54_spiking_synaptic_snn_neuromorphic', '32_memory_dram_cache_hardware']"
http://arxiv.org/abs/2109.05430v1,32,0.2571878564764865,32_memory_dram_cache_hardware,"[32, 129, 28]","[0.2571878564764865, 0.03347323792340308, 0.024584236052786094]","['32_memory_dram_cache_hardware', '129_hash_table_indexes_index', '28_hardware_accelerator_memory_accelerators']"
http://arxiv.org/abs/2109.05418v1,2,0.4761236804476245,2_speech_speaker_audio_music,"[2, 122, 47]","[0.4761236804476245, 0.015274135388692173, 0.011407036826003742]","['2_speech_speaker_audio_music', '122_emotion_recognition_emotions_fbp', '47_captioning_visual_image_text']"
http://arxiv.org/abs/2109.05019v4,110,1.0,110_mutations_cov_sars_viral,"[110, 51, 126]","[1.0, 1.5195756980718754e-306, 6.999880657156644e-307]","['110_mutations_cov_sars_viral', '51_covid_pandemic_19_disease', '126_estimator_wage_inequality_income']"
http://arxiv.org/abs/2109.05411v1,3,1.0,3_privacy_fl_federated_learning,"[3, 31, 24]","[1.0, 4.615152475800393e-307, 4.2816698928264666e-307]","['3_privacy_fl_federated_learning', '31_cloud_computing_network_traffic', '24_blockchain_security_transaction_chain']"
http://arxiv.org/abs/2109.05396v1,14,0.07730497410728913,14_auction_mechanism_games_agents,"[14, 43, 17]","[0.07730497410728913, 0.014705543719938962, 0.009737699522091841]","['14_auction_mechanism_games_agents', '43_regret_bandit_bandits_arm', '17_rl_reinforcement_policy_reward']"
http://arxiv.org/abs/2109.05388v1,0,0.2831799265897676,0_language_dialogue_knowledge_models,"[0, 47, 2]","[0.2831799265897676, 0.0176368885341671, 0.015888699804690844]","['0_language_dialogue_knowledge_models', '47_captioning_visual_image_text', '2_speech_speaker_audio_music']"
http://arxiv.org/abs/2109.05371v2,32,0.466735499803742,32_memory_dram_cache_hardware,"[32, 129, 85]","[0.466735499803742, 0.027183357520976205, 0.018054276481559998]","['32_memory_dram_cache_hardware', '129_hash_table_indexes_index', '85_kv_stores_data_write']"
http://arxiv.org/abs/2109.05370v2,-1,0.000893589550510609,-1_the_of_and_to,"[35, 84, 1]","[0.012953340691871667, 0.006455845795305552, 0.0038618868203984047]","['35_driving_traffic_vehicles_vehicle', '84_transportation_traffic_passengers_timetable', '1_control_controller_system_feedback']"
http://arxiv.org/abs/2109.05367v1,29,0.14824213107443113,29_photonic_mode_cavity_optical,"[29, 53, 59]","[0.14824213107443113, 0.029688531553043792, 0.023556405741362803]","['29_photonic_mode_cavity_optical', '53_metasurfaces_optical_plasmonic_metasurface', '59_topological_photonic_weyl_chiral']"
http://arxiv.org/abs/2109.05356v1,-1,0.0032607140882280955,-1_the_of_and_to,"[13, 84, 1]","[0.03261212989755194, 0.02746533939598836, 0.020100489775186064]","['13_power_wind_energy_control', '84_transportation_traffic_passengers_timetable', '1_control_controller_system_feedback']"
http://arxiv.org/abs/2109.05352v1,-1,0.010193409524020498,-1_the_of_and_to,"[56, 10, 91]","[0.02178402091048849, 0.01859487930372307, 0.015647025881910224]","['56_segmentation_semantic_rgb_module', '10_segmentation_ct_covid_images', '91_reconstruction_mri_images_image']"
http://arxiv.org/abs/2109.05347v1,108,1.0,108_apps_privacy_party_third,"[108, 44, 72]","[1.0, 9.514109910140315e-307, 8.567482583505468e-307]","['108_apps_privacy_party_third', '44_digital_innovation_research_health', '72_software_quality_development_agile']"
http://arxiv.org/abs/2109.05330v1,70,0.15887325981682393,70_metasurface_metasurfaces_band_dielectric,"[70, 64, 53]","[0.15887325981682393, 0.08655062672026442, 0.030958200971512962]","['70_metasurface_metasurfaces_band_dielectric', '64_acoustic_bf_metamaterials_cloaks', '53_metasurfaces_optical_plasmonic_metasurface']"
http://arxiv.org/abs/2109.05327v1,41,0.06205916384741377,41_ai_ethical_xai_ethics,"[41, 96, 27]","[0.06205916384741377, 0.015586187686309904, 0.013870559307694477]","['41_ai_ethical_xai_ethics', '96_fairness_bias_fair_sl', '27_explanations_prediction_temporal_mobility']"
http://arxiv.org/abs/2110.10027v1,0,0.16883128956577356,0_language_dialogue_knowledge_models,"[0, 37, 15]","[0.16883128956577356, 0.018011704775149847, 0.015643510744257693]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '15_recommendation_item_user_recommender']"
http://arxiv.org/abs/2109.05324v1,-1,0.0034546031343105025,-1_the_of_and_to,"[88, 109, 121]","[0.06814811887551232, 0.05495460584616919, 0.05232065911373394]","['88_kernel_design_rbf_reliability', '109_boldsymbol_regression_estimators_estimator', '121_chains_stochastic_markov_inflation']"
http://arxiv.org/abs/2109.05316v1,8,1.0,8_ris_irs_channel_mimo,"[8, 61, 82]","[1.0, 1.472820714357819e-306, 1.2702682875206633e-306]","['8_ris_irs_channel_mimo', '61_noma_access_wireless_owc', '82_radar_communication_sensing_mimo']"
http://arxiv.org/abs/2109.05312v1,0,1.0,0_language_dialogue_knowledge_models,"[0, 37, 2]","[1.0, 4.059022111525711e-307, 3.5820608763984576e-307]","['0_language_dialogue_knowledge_models', '37_news_media_social_misinformation', '2_speech_speaker_audio_music']"
http://arxiv.org/abs/2109.05298v1,91,0.08150534342478528,91_reconstruction_mri_images_image,"[91, 10, 100]","[0.08150534342478528, 0.051201251084463655, 0.01948927185629686]","['91_reconstruction_mri_images_image', '10_segmentation_ct_covid_images', '100_brain_mdd_symptom_connectome']"
http://arxiv.org/abs/2109.05287v1,-1,0.01544727471929144,-1_the_of_and_to,"[45, 56, 22]","[0.028572123950673003, 0.02740856270176211, 0.01635899140622305]","['45_resolution_image_super_sr', '56_segmentation_semantic_rgb_module', '22_vision_mlp_transformer_object']"
http://arxiv.org/abs/2109.07279v1,-1,0.0012808512941145538,-1_the_of_and_to,"[25, 16, 59]","[0.03713282347773006, 0.020231138845077632, 0.019642934503372976]","['25_materials_phonon_thermal_ferroelectric', '16_spin_magnetic_topological_hall', '59_topological_photonic_weyl_chiral']"
http://arxiv.org/abs/2109.05259v1,42,0.41223324512842446,42_optimization_evolutionary_objective_pareto,"[42, 88, 58]","[0.41223324512842446, 0.012576806766150923, 0.011511193631742597]","['42_optimization_evolutionary_objective_pareto', '88_kernel_design_rbf_reliability', '58_convergence_convex_gradient_optimization']"
http://arxiv.org/abs/2109.05251v1,58,0.023591780441799166,58_convergence_convex_gradient_optimization,"[78, 109, 58]","[0.03585028470659268, 0.03473545716562851, 0.023591780441799166]","['78_tensor_rank_mathbf_matrix', '109_boldsymbol_regression_estimators_estimator', '58_convergence_convex_gradient_optimization']"
http://arxiv.org/abs/2109.05229v1,-1,0.001795715306833158,-1_the_of_and_to,"[89, 16, 128]","[0.08888635651018217, 0.04604119128596135, 0.0329582634629507]","['89_spin_qubits_magnetic_qubit', '16_spin_magnetic_topological_hall', '128_fermi_quantum_rydberg_superfluid']"
